user_id,user_lat,user_lng,interests,time_preference,location_preference,budget_type,gender,mbti
546,37.53416030966493,127.13192850588692,"취미활동, 스포츠, 문화예술",afternoon,outdoor,medium,M,ISTJ
547,37.466152636141,126.87438460302296,"스포츠, 문화예술, 카페",evening,indoor,premium,M,ENFP
548,37.43474692467104,127.082382494632,"스터디, 소셜, 카페, 취미활동",afternoon,outdoor,low,F,ESTJ
549,37.58856992019419,127.05330528064376,"문화예술, 스포츠, 카페, 맛집",morning,outdoor,high,F,INFP
550,37.56855913694286,127.0685624290575,"취미활동, 문화예술, 스포츠, 스터디",afternoon,indoor,low,F,ENTJ
551,37.45900645919384,126.89499332206776,"소셜, 카페, 스포츠",afternoon,indoor,high,F,ENFP
552,37.54071222425544,127.12037548861656,"스터디, 맛집",afternoon,indoor,medium,F,ISTJ
553,37.49483039346409,126.82229634143498,"취미활동, 스터디",morning,indoor,low,F,INTJ
554,37.40181411295519,126.99354408754571,"맛집, 카페",afternoon,outdoor,value,F,ESFJ
555,37.53313140172767,126.91294716761706,"소셜, 문화예술",afternoon,indoor,low,F,ISTJ
556,37.43447190300857,126.80153485820313,"카페, 문화예술",evening,outdoor,medium,M,ISFP
557,37.46497375568817,127.14905035419436,"맛집, 취미활동, 소셜, 카페",afternoon,outdoor,value,M,ESFP
558,37.505494961702574,127.16381938920486,"소셜, 카페, 스터디",morning,indoor,value,M,ESTP
559,37.69573047487573,127.11651371699868,"문화예술, 스터디, 맛집, 취미활동",afternoon,outdoor,medium,F,ESFP
560,37.418752082453125,126.9549865855287,"카페, 맛집",night,outdoor,value,F,INFP
561,37.48757335204935,127.09944348343274,"소셜, 스터디, 문화예술, 맛집",morning,indoor,low,F,INFP
562,37.66938656485551,127.01001973609816,"취미활동, 스포츠",morning,outdoor,medium,M,ESFJ
563,37.69318514695309,126.8969414780547,"스포츠, 카페, 맛집",evening,indoor,low,M,ENTP
564,37.61937517680421,127.10789864914284,"취미활동, 스포츠, 스터디",night,indoor,value,M,INTJ
565,37.49835285136575,127.12629815225046,"스포츠, 카페",afternoon,indoor,low,M,ISFJ
566,37.63303953116259,127.1390190532219,"맛집, 소셜, 스터디, 스포츠",evening,indoor,high,F,ENFP
567,37.45894609008686,126.88469834482096,"맛집, 문화예술",morning,outdoor,high,M,ESFP
568,37.61577356017275,127.17206608114502,"문화예술, 스포츠, 소셜",night,indoor,medium,M,INTP
569,37.55974127236517,127.02576663511188,"문화예술, 스터디, 소셜",night,indoor,medium,F,ESFJ
570,37.67678112712819,127.10488482332568,"스터디, 카페",afternoon,indoor,value,M,INTJ
571,37.48389089554796,126.85454813098704,"스터디, 카페, 맛집, 취미활동",night,indoor,high,F,INTP
572,37.48302623958539,127.02326847355616,"스포츠, 카페",afternoon,indoor,high,F,INTJ
573,37.41101388304492,126.98990760241746,"스터디, 카페, 문화예술, 맛집",night,outdoor,low,M,INTJ
574,37.60182679587408,126.93490675842168,"소셜, 문화예술, 취미활동",afternoon,outdoor,value,F,ISTJ
575,37.47660600506867,127.1311905854009,"소셜, 스터디",afternoon,indoor,medium,F,ISTP
576,37.43539174508842,126.81806054576492,"카페, 스터디, 취미활동, 문화예술",night,outdoor,value,F,ISFP
577,37.57328392419114,127.02836282150086,"취미활동, 소셜, 카페, 문화예술",afternoon,indoor,medium,M,INTJ
578,37.66056710847485,127.02585594315848,"취미활동, 소셜, 스포츠",morning,outdoor,medium,F,ISTP
579,37.62733296811255,126.9127673422389,"스포츠, 문화예술, 소셜",morning,indoor,value,F,ENTP
580,37.47492325376881,126.93731019562578,"취미활동, 카페",afternoon,indoor,low,M,ISFJ
581,37.65820034653667,127.0779673519126,"스터디, 스포츠, 취미활동, 소셜",evening,outdoor,high,M,INFP
582,37.56120214905295,126.8767821755983,"맛집, 스터디, 카페, 소셜",night,outdoor,low,N,ENFJ
583,37.5876434181274,126.86194302963152,"취미활동, 스포츠, 카페",afternoon,indoor,value,F,INTP
584,37.5328488111153,127.13890776398507,"맛집, 카페, 문화예술",morning,indoor,value,M,INFP
585,37.5337476649481,127.12666209728066,"카페, 취미활동",night,indoor,medium,F,ENFJ
586,37.69308966383799,126.87477257177656,"맛집, 스포츠",evening,outdoor,medium,M,ISFJ
587,37.61024252540052,127.10612651981016,"취미활동, 소셜, 스터디",night,outdoor,low,M,ISFP
588,37.46104639836659,127.181821536967,"문화예술, 스포츠, 맛집, 카페",evening,outdoor,medium,M,ISFJ
589,37.59211422399327,127.14020169133144,"스터디, 카페",evening,outdoor,value,M,INTP
590,37.53337205032083,127.09694797483591,"소셜, 카페, 스터디, 취미활동",afternoon,outdoor,value,M,ESTP
591,37.659671366028434,127.03088642920358,"스터디, 문화예술, 카페",afternoon,indoor,medium,M,INTP
592,37.5755890485003,126.90256521107958,"맛집, 스터디, 카페",morning,outdoor,medium,F,ISFJ
593,37.54006342973693,126.9438879447641,"스포츠, 문화예술, 스터디, 맛집",morning,outdoor,high,M,ENFJ
594,37.42496691986242,127.1451838493252,"스터디, 스포츠, 맛집",evening,indoor,low,M,ESFJ
595,37.41866152745771,127.12908116868688,"취미활동, 스포츠",night,indoor,value,F,INTJ
596,37.45270162998677,127.00527595668392,"취미활동, 문화예술, 스포츠",night,outdoor,value,M,ENFP
597,37.6461633943238,126.80285683270728,"소셜, 맛집, 카페, 취미활동",night,indoor,low,F,ESTJ
598,37.61168459143529,127.0086203935644,"스포츠, 문화예술",morning,outdoor,value,M,ISTP
599,37.40583441511043,126.87551761110936,"맛집, 카페",night,outdoor,value,M,ENTJ
600,37.5828517673015,127.0273727817322,"소셜, 스터디, 취미활동, 스포츠",evening,indoor,value,M,ESTJ
601,37.54622189093024,127.17814865984592,"문화예술, 맛집, 카페",night,outdoor,medium,M,INFP
602,37.49729866374109,127.18085756683054,"카페, 맛집, 스터디",evening,indoor,premium,M,ISTJ
603,37.53186888253187,127.00418405253858,"소셜, 문화예술, 취미활동, 스포츠",evening,indoor,low,M,INFP
604,37.67287861733329,126.80247352905636,"맛집, 소셜, 문화예술",afternoon,outdoor,medium,M,ISTJ
605,37.40721237120993,127.01365587845429,"스터디, 문화예술, 스포츠",afternoon,outdoor,medium,M,ENFJ
606,37.52169357783417,126.86766475753696,"소셜, 문화예술, 스포츠, 취미활동",afternoon,indoor,low,M,ESTP
607,37.554550108515976,127.19611406823398,"스터디, 소셜",night,indoor,high,M,ESFP
608,37.4097167413328,126.93433739481571,"맛집, 문화예술, 스터디, 소셜",evening,indoor,value,M,ISTJ
609,37.44306342678313,126.87416354014962,"카페, 문화예술",evening,indoor,value,F,INTP
610,37.57076193893883,127.14719185069237,"스터디, 스포츠, 취미활동",afternoon,outdoor,medium,F,ESFJ
611,37.61545038426816,126.84976875474077,"맛집, 소셜, 스포츠",evening,outdoor,value,M,ENFP
612,37.45190716092535,126.90670882544956,"카페, 스터디, 맛집",night,outdoor,low,F,ENFP
613,37.61334802625833,126.80271861943444,"문화예술, 스터디, 맛집, 카페",night,outdoor,value,F,INTP
614,37.52153241637636,126.80108325992818,"카페, 스터디, 스포츠",evening,outdoor,low,M,ESFJ
615,37.48348029824563,126.95816730809696,"카페, 문화예술, 스포츠, 스터디",evening,indoor,high,F,ISFP
616,37.45972802598078,126.9391289389732,"스터디, 스포츠, 문화예술",evening,indoor,high,F,ENTP
617,37.61672341533907,126.80295676057771,"스터디, 취미활동, 카페",morning,indoor,value,M,ISFP
618,37.61498188968801,126.9434645452106,"취미활동, 맛집, 스터디, 스포츠",night,indoor,medium,M,ESTP
619,37.49385025925727,126.82436221729408,"소셜, 문화예술, 스포츠",morning,outdoor,medium,F,ESTJ
620,37.491228390791385,127.12465080577796,"스포츠, 취미활동, 맛집",evening,outdoor,premium,F,ESTP
621,37.58290457248273,127.166039381796,"맛집, 카페",morning,indoor,value,M,ENFJ
622,37.6667001832444,127.02772199376489,"스포츠, 문화예술",afternoon,outdoor,value,M,ESTJ
623,37.4373840157035,127.06099038220287,"소셜, 스포츠, 문화예술, 맛집",afternoon,indoor,value,M,ENTP
624,37.49123715484041,127.04844252996408,"문화예술, 취미활동, 맛집, 카페",afternoon,outdoor,medium,F,ESFP
625,37.59392221256843,126.98334539177053,"맛집, 카페",evening,indoor,high,F,ENTP
626,37.44002490065696,127.07665736078933,"문화예술, 스포츠, 맛집",afternoon,indoor,low,M,INFP
627,37.54017829880225,126.84268472764094,"소셜, 스포츠, 스터디",evening,indoor,low,M,ISFJ
628,37.477243764947744,126.85426458686416,"문화예술, 스터디",morning,indoor,value,F,INFP
629,37.59173235409841,126.9363847894572,"소셜, 취미활동, 문화예술",night,indoor,medium,M,ISFJ
630,37.61759791722076,127.13455143096417,"취미활동, 스터디",evening,indoor,low,M,ESTP
631,37.56175732385409,126.90203737313296,"취미활동, 문화예술, 스터디, 스포츠",morning,outdoor,value,F,ENTJ
632,37.57780881999287,127.13001412765712,"스포츠, 취미활동, 문화예술, 스터디",morning,indoor,value,F,ESTP
633,37.41981659234665,127.1890272942599,"카페, 스포츠",morning,outdoor,medium,F,ISTJ
634,37.48044296888357,126.92626739246562,"카페, 스포츠, 문화예술",afternoon,outdoor,low,F,ESFJ
635,37.4230907549024,127.0683060101772,"맛집, 스포츠",afternoon,indoor,medium,M,ISFJ
636,37.601498069299375,126.93356098861062,"맛집, 스터디, 소셜",night,outdoor,high,M,ISFP
637,37.60513646026696,127.10124753887187,"소셜, 카페, 문화예술",afternoon,indoor,low,F,ESTJ
638,37.55763353790866,126.84379638902178,"카페, 맛집, 소셜",evening,outdoor,value,M,INTP
639,37.47812093263637,127.13535985523689,"문화예술, 취미활동",night,outdoor,medium,M,INFP
640,37.4917440533851,127.1036955918628,"스터디, 취미활동, 소셜, 카페",evening,outdoor,medium,M,ESFJ
641,37.58548550630412,127.11258483550188,"소셜, 문화예술",afternoon,outdoor,high,M,ENFJ
642,37.52959681143904,126.81320477436012,"맛집, 카페, 소셜",morning,indoor,low,M,ESFJ
643,37.46351431164439,126.85769600844723,"취미활동, 스터디, 맛집",evening,outdoor,value,M,ISTP
644,37.626448237508704,126.92378503057849,"문화예술, 스터디, 취미활동, 맛집",evening,outdoor,low,M,ISTJ
645,37.64991027918232,126.98312197302369,"카페, 스터디, 문화예술, 취미활동",night,indoor,high,M,ISTP
646,37.69049808802978,126.9811533441662,"스터디, 취미활동",night,indoor,medium,F,ENTJ
647,37.55443527047994,127.00530420182818,"맛집, 스터디, 카페, 스포츠",morning,indoor,low,F,ISFJ
648,37.50621936870653,127.06232830693097,"카페, 맛집, 취미활동, 스포츠",afternoon,indoor,value,F,ENTJ
649,37.553156078389655,126.85623676726937,"카페, 취미활동, 문화예술, 스포츠",evening,outdoor,low,F,ENFJ
650,37.439542048969,127.1548170977788,"문화예술, 스터디, 맛집",afternoon,indoor,medium,F,ISFP
651,37.53132951649644,126.92414835564324,"스터디, 소셜",morning,indoor,value,M,ENTP
652,37.47585122020708,126.8269138451686,"문화예술, 카페, 소셜, 맛집",morning,indoor,low,F,ISTP
653,37.48986689588447,126.98309752686647,"스터디, 문화예술, 카페",morning,outdoor,value,F,ENFP
654,37.41385894496049,127.03183869096507,"스포츠, 취미활동, 문화예술",afternoon,indoor,high,F,ISTP
655,37.60366620115664,126.89471903418249,"소셜, 맛집",night,indoor,medium,M,ENFJ
656,37.55652002565598,126.88528157255566,"카페, 문화예술, 취미활동",morning,outdoor,value,M,INFJ
657,37.55436853710449,127.08358570684952,"소셜, 문화예술, 카페",evening,outdoor,high,M,ENFJ
658,37.63595171405844,126.89748328476172,"취미활동, 소셜",morning,outdoor,value,M,ESFP
659,37.43834355330812,127.03289497952105,"소셜, 문화예술, 스터디",evening,outdoor,value,F,ENTJ
660,37.66597863245072,126.96437702094003,"소셜, 스포츠, 맛집",afternoon,indoor,high,F,ESFJ
661,37.470942473671606,126.8846026997127,"카페, 스포츠, 소셜",evening,indoor,medium,M,INTP
662,37.5220321245716,127.10494448548287,"맛집, 스터디, 취미활동",night,outdoor,high,N,INFP
663,37.625163249126125,127.09856793200396,"스포츠, 스터디, 맛집",morning,indoor,medium,F,INTP
664,37.58840913937086,127.13197583728498,"카페, 취미활동, 스포츠, 스터디",afternoon,indoor,medium,M,ENTJ
665,37.58804078901945,126.94349700421716,"스터디, 취미활동",evening,indoor,value,M,INFP
666,37.53533902093936,127.08747970638912,"스터디, 카페",evening,outdoor,medium,M,INFJ
667,37.5006220440489,127.18090560581336,"스포츠, 카페",evening,outdoor,medium,M,ESFP
668,37.45448942656365,126.92095829612155,"취미활동, 카페, 문화예술, 스터디",morning,indoor,value,M,ENFP
669,37.51461616475332,126.81129150386028,"스포츠, 문화예술",evening,outdoor,value,M,ISTJ
670,37.688663873034784,127.18579529000957,"문화예술, 스터디",morning,outdoor,medium,M,ESTJ
671,37.49927442973406,126.89931499185234,"취미활동, 카페, 스포츠, 소셜",night,indoor,medium,M,ENTJ
672,37.52333818347781,126.89373002626022,"문화예술, 스포츠, 취미활동, 카페",evening,indoor,low,F,ESFJ
673,37.44789990481014,127.11603329998856,"스터디, 스포츠, 취미활동, 문화예술",morning,indoor,low,M,ISFJ
674,37.64328055780179,126.96014265073592,"문화예술, 스터디, 카페",afternoon,indoor,medium,F,ENTJ
675,37.6441130812272,126.88684129178796,"소셜, 스터디",afternoon,outdoor,high,M,ENTJ
676,37.51310231358762,127.18597144060074,"맛집, 스포츠",evening,outdoor,low,N,ISTP
677,37.67968006517629,127.0663788664322,"스터디, 소셜, 취미활동, 문화예술",morning,indoor,premium,M,ISTP
678,37.55096612445759,127.10605953994452,"카페, 스포츠",afternoon,indoor,high,M,INFP
679,37.68870141724437,127.00734618533411,"맛집, 문화예술",morning,indoor,value,N,ESTP
680,37.55056085930735,126.9819827518911,"스터디, 맛집",afternoon,outdoor,medium,F,ESTP
681,37.68892823926935,127.16701795783854,"카페, 취미활동, 맛집",afternoon,indoor,high,F,INTJ
682,37.63667418888976,126.89347617953014,"스포츠, 취미활동",evening,indoor,value,M,ENFJ
683,37.4381331472601,126.97101674214387,"문화예술, 취미활동, 스터디",night,indoor,value,M,ESFJ
684,37.542363305047566,126.94459485992871,"맛집, 카페",afternoon,indoor,value,F,INTJ
685,37.416629896682366,127.02167506040192,"스포츠, 문화예술, 취미활동, 카페",morning,indoor,value,F,ISFP
686,37.50021366452599,126.8427283971856,"스터디, 맛집",afternoon,outdoor,low,F,INFJ
687,37.66319292085791,126.91614475414669,"취미활동, 맛집, 카페",afternoon,indoor,value,F,ESTP
688,37.53732938381124,127.10380805948678,"소셜, 맛집, 스터디",afternoon,indoor,medium,M,ISFJ
689,37.46149376984777,127.09679815645048,"맛집, 취미활동, 스터디",evening,indoor,high,F,ISTP
690,37.48453920511895,126.90701081209932,"스터디, 스포츠, 문화예술",afternoon,indoor,low,M,ENFP
691,37.4103952129442,126.8508899547748,"문화예술, 맛집",morning,outdoor,medium,M,ENTP
692,37.40117551248533,127.19978427242388,"스터디, 문화예술, 스포츠",evening,outdoor,medium,M,INFJ
693,37.51279136657874,127.10252403879213,"맛집, 스포츠, 스터디",afternoon,indoor,value,F,ENTP
694,37.64054776996266,126.98654983780182,"취미활동, 스포츠, 카페, 스터디",night,outdoor,medium,M,ESFJ
695,37.58752746580596,127.1784747575965,"스포츠, 카페, 문화예술, 소셜",evening,outdoor,low,M,ESFJ
696,37.62368849975615,127.19824762384908,"맛집, 소셜, 스포츠, 스터디",night,outdoor,low,F,ISFP
697,37.5222223644064,127.19462779631174,"스포츠, 카페, 맛집",morning,outdoor,value,M,ENTP
698,37.55810228737446,127.02463780308489,"취미활동, 문화예술, 맛집, 스터디",night,indoor,value,F,ESFJ
699,37.69103506592553,126.80879272592384,"취미활동, 맛집, 카페, 문화예술",morning,indoor,value,M,ENFP
700,37.69995477334592,126.8008736571429,"스포츠, 소셜, 취미활동",afternoon,indoor,value,F,INTP
701,37.676012015763774,127.06010202843748,"맛집, 스포츠",evening,outdoor,high,F,INTJ
702,37.43699554732259,126.96038813067534,"스포츠, 카페, 스터디, 문화예술",evening,outdoor,low,M,ENTJ
703,37.61216849850063,126.8761527145188,"카페, 문화예술, 소셜",afternoon,indoor,low,M,ESFP
704,37.5170715648752,127.03142557291174,"스포츠, 카페",night,indoor,medium,M,ISTJ
705,37.66004644570655,127.157589222985,"스포츠, 취미활동, 스터디, 카페",morning,indoor,value,M,ENTP
706,37.45625816687365,126.80422065472636,"스터디, 문화예술, 취미활동, 소셜",afternoon,indoor,value,N,ISFJ
707,37.585874777848126,127.06539613805148,"스터디, 스포츠, 문화예술, 취미활동",evening,outdoor,high,M,INFJ
708,37.65276146881959,127.00035064235584,"스터디, 맛집, 문화예술, 스포츠",afternoon,outdoor,value,F,INTP
709,37.53582630131263,127.13421608981749,"문화예술, 스터디",night,outdoor,value,M,ESFP
710,37.55266557655227,126.82497770998955,"맛집, 스터디",night,indoor,medium,F,ENTP
711,37.44283569100036,126.95577387203107,"카페, 스터디",evening,outdoor,premium,F,INTP
712,37.61736737274765,126.9246049196056,"소셜, 스터디, 취미활동",evening,outdoor,low,F,ESTP
713,37.580327350218894,127.13944262075952,"소셜, 문화예술, 맛집, 카페",morning,indoor,medium,M,INTP
714,37.573156002867,127.05908802176825,"맛집, 카페",afternoon,outdoor,medium,M,ENTP
715,37.45800177008361,127.18029788528509,"스터디, 취미활동",evening,outdoor,high,M,INFP
716,37.55261179526488,126.89724981216906,"취미활동, 스터디",evening,indoor,value,F,ENFJ
717,37.60160592865416,127.0541711682812,"맛집, 스포츠, 카페",evening,indoor,low,F,ISFJ
718,37.40220734888762,127.007282292873,"취미활동, 문화예술, 소셜",night,indoor,medium,N,ENTJ
719,37.60208294959901,126.82595971181536,"문화예술, 카페, 스터디",night,outdoor,medium,M,ENTJ
720,37.44928113483678,127.00148777383598,"취미활동, 스포츠, 카페, 소셜",night,outdoor,medium,F,ISFJ
721,37.57443618437859,127.17910783281286,"맛집, 문화예술, 소셜, 스터디",afternoon,outdoor,medium,F,INFP
722,37.58855117002507,127.02290073332736,"맛집, 소셜, 문화예술, 스터디",morning,indoor,high,M,ISTP
723,37.442152190932575,126.97718040429918,"스터디, 맛집, 소셜",afternoon,indoor,value,M,ESFJ
724,37.46105333249957,127.14934444713656,"소셜, 취미활동, 카페, 스포츠",morning,outdoor,medium,F,ENTJ
725,37.505669292521226,127.14262879547334,"카페, 문화예술, 맛집",morning,indoor,value,F,ISTP
726,37.41747134924608,126.904909728726,"스포츠, 스터디",afternoon,indoor,medium,F,INTP
727,37.47564318675168,126.9963241205072,"스터디, 스포츠",morning,outdoor,medium,M,ENFP
728,37.612382274722,127.0854608297975,"문화예술, 스터디",night,outdoor,low,F,INFJ
729,37.52929636179716,126.91526580915358,"스포츠, 문화예술, 소셜, 카페",night,outdoor,premium,M,ESTP
730,37.41232470948667,126.93891538972228,"맛집, 문화예술",night,outdoor,high,M,INTJ
731,37.561436303011945,126.82822002548396,"취미활동, 스포츠, 소셜, 스터디",evening,outdoor,medium,M,ENTJ
732,37.67739758287468,127.00685275680424,"스터디, 문화예술, 맛집",night,indoor,medium,F,ISFJ
733,37.45845214749661,126.99653217276486,"취미활동, 스포츠, 문화예술, 소셜",afternoon,indoor,high,F,ENFP
734,37.471462830642686,126.95546990026838,"소셜, 취미활동",morning,indoor,value,F,ENTP
735,37.42401902075869,126.98978127193782,"카페, 문화예술",evening,indoor,medium,M,ESFP
736,37.634854585396,127.13820432433624,"문화예술, 소셜",evening,indoor,high,F,ISFP
737,37.58819424110308,126.98867950675648,"문화예술, 소셜, 취미활동",morning,indoor,low,M,ENFJ
738,37.507839386556185,127.14334776268788,"스포츠, 맛집",morning,outdoor,high,F,ISFJ
739,37.41840316234516,127.08582493843728,"문화예술, 취미활동",night,indoor,high,M,ESFJ
740,37.601592841378114,126.89627263589036,"맛집, 카페",afternoon,indoor,value,M,ISFP
741,37.407768821074846,126.91408469786133,"소셜, 맛집",morning,indoor,medium,M,ISFP
742,37.52100929150791,127.07058885739696,"문화예술, 카페",night,indoor,medium,M,INTP
743,37.40175941836615,126.83140394738145,"문화예술, 소셜",night,outdoor,premium,F,ENFJ
744,37.59863354774245,127.16503973823656,"맛집, 스포츠, 카페",afternoon,indoor,medium,F,INFJ
745,37.47496628192927,126.9424999578415,"취미활동, 맛집, 문화예술",afternoon,indoor,value,M,INFJ
746,37.40873713549673,127.10764309740291,"소셜, 맛집, 스터디, 문화예술",evening,indoor,medium,F,INFP
747,37.43502437083064,126.85162604993162,"스터디, 맛집",afternoon,outdoor,medium,M,ISTP
748,37.41090222449487,126.84073890605696,"스터디, 취미활동, 문화예술, 스포츠",afternoon,outdoor,medium,F,ISTJ
749,37.562248119191466,127.12734425655808,"취미활동, 스포츠, 문화예술, 소셜",night,indoor,low,F,ISFP
750,37.67893751678916,127.17914537679962,"소셜, 스포츠, 취미활동",night,indoor,high,F,INFP
751,37.46802026806951,127.0407925411898,"취미활동, 카페, 소셜, 문화예술",afternoon,outdoor,value,M,ESFJ
752,37.66767137466143,126.97237653460732,"카페, 스포츠, 소셜, 맛집",evening,outdoor,value,F,ISTP
753,37.41967372179399,127.09176617949062,"스포츠, 소셜, 스터디",morning,indoor,value,F,ESTP
754,37.42185358926356,127.17305587751996,"취미활동, 맛집, 스포츠",night,indoor,low,M,ISFP
755,37.65762349055888,127.05351331389892,"맛집, 스포츠",night,outdoor,low,M,ENFP
756,37.492810568624,127.07765266159048,"맛집, 스터디, 문화예술",afternoon,indoor,value,F,ENFJ
757,37.46533424053027,127.0708151259528,"스포츠, 스터디",afternoon,indoor,value,F,ISTJ
758,37.49135695674541,126.80994380636632,"취미활동, 소셜, 문화예술",evening,indoor,value,F,ENTP
759,37.5984398615971,127.16130944889557,"맛집, 카페, 문화예술",night,indoor,value,F,INTP
760,37.42680197068756,126.97511259091984,"소셜, 취미활동, 스포츠",evening,indoor,medium,F,ENFJ
761,37.4268956693707,126.93494363134292,"취미활동, 맛집, 문화예술, 스포츠",morning,indoor,high,M,INFP
762,37.50337897871809,126.86439377267494,"취미활동, 스터디, 스포츠, 카페",night,outdoor,low,M,INTJ
763,37.57105616473994,127.14473752931794,"문화예술, 스터디",morning,outdoor,high,M,ESTJ
764,37.567363755073366,126.92172303672834,"취미활동, 맛집",evening,indoor,premium,F,ISTJ
765,37.41895648378235,127.03927499997542,"문화예술, 스터디, 소셜, 카페",night,indoor,value,M,ISTJ
766,37.47928992583213,126.91489653918994,"문화예술, 카페",morning,outdoor,medium,F,ESFJ
767,37.69678398353192,126.82189799290384,"스터디, 취미활동, 소셜",afternoon,indoor,medium,F,INTP
768,37.68161579059336,127.1220373507198,"카페, 스포츠, 맛집, 취미활동",night,indoor,value,F,ENTJ
769,37.540216200634376,126.91423184649544,"맛집, 카페, 소셜",evening,outdoor,low,M,INFJ
770,37.46581681675888,126.98574009995284,"소셜, 문화예술",evening,outdoor,high,F,INFJ
771,37.42992906731085,126.82180475596434,"문화예술, 스포츠",evening,outdoor,value,M,ESTP
772,37.57928395727974,127.12377099538512,"카페, 소셜",night,indoor,premium,F,INTJ
773,37.55527983951615,126.8497736831787,"스포츠, 카페, 문화예술",morning,indoor,high,M,ENFP
774,37.50899677162587,126.95611516346526,"스포츠, 카페",afternoon,outdoor,low,M,ESFJ
775,37.55433573032046,126.93239677904135,"취미활동, 카페",evening,indoor,value,F,ENFP
776,37.51582975665124,127.07592947715904,"스포츠, 스터디",evening,indoor,value,M,ENTP
777,37.46784547994064,127.14913209366134,"소셜, 맛집, 스터디, 문화예술",evening,indoor,medium,M,ISTP
778,37.44568707412029,126.90559020788392,"취미활동, 카페, 문화예술, 맛집",morning,indoor,medium,F,ENFJ
779,37.45733168680734,127.10750567228848,"스터디, 취미활동, 소셜",night,indoor,low,F,ESTP
780,37.67951942742615,126.88274875016891,"스터디, 스포츠, 취미활동",morning,outdoor,value,F,ESTP
781,37.51507021730219,126.9966951772076,"문화예술, 소셜, 맛집, 취미활동",afternoon,indoor,low,F,ESTJ
782,37.65765247502428,127.05154925776532,"소셜, 문화예술, 스터디",evening,indoor,low,F,ISFJ
783,37.524821201122606,127.19114147740072,"소셜, 스터디",evening,outdoor,medium,M,ENTJ
784,37.64365387618783,127.14640927627224,"스터디, 스포츠, 맛집",evening,indoor,medium,M,INFP
785,37.61659494408549,127.14475005960632,"맛집, 카페, 취미활동, 문화예술",afternoon,indoor,value,M,ISFP
786,37.62989122133567,126.99917943703292,"문화예술, 소셜, 맛집, 취미활동",afternoon,indoor,medium,F,ESFP
787,37.46860122541538,127.15299804202726,"취미활동, 카페, 맛집",night,outdoor,value,F,ISFJ
788,37.52409336941831,126.91712514669489,"스포츠, 취미활동, 맛집, 소셜",afternoon,outdoor,medium,M,ISTP
789,37.5265489506568,127.07652070773408,"스터디, 스포츠",afternoon,indoor,medium,M,ISFJ
790,37.52400273796136,127.01864597586548,"스포츠, 카페, 취미활동, 스터디",evening,indoor,value,F,ESFJ
791,37.50580733605092,126.93028088463107,"취미활동, 문화예술, 소셜",morning,indoor,value,M,ISFP
792,37.47198467111709,126.8333516215075,"맛집, 소셜",afternoon,outdoor,value,F,ISTJ
793,37.411639836418665,126.87470901129244,"취미활동, 스터디, 문화예술",morning,indoor,medium,F,INTJ
794,37.47461761813719,126.80619929673048,"스포츠, 문화예술",morning,indoor,low,F,INFJ
795,37.66825464758497,126.89126636550036,"맛집, 문화예술, 소셜, 취미활동",night,outdoor,premium,M,ENTP
796,37.51504433677251,126.86089128556677,"스포츠, 취미활동",night,outdoor,value,F,ENFP
797,37.69904231380366,126.8614736543229,"소셜, 취미활동, 맛집",evening,outdoor,medium,F,ESTJ
798,37.60646567582232,127.11400273448332,"문화예술, 취미활동",afternoon,indoor,value,F,ESFJ
799,37.54713472902078,126.8478987154002,"맛집, 취미활동",morning,indoor,medium,F,INTJ
800,37.439304385595136,127.040382877999,"문화예술, 취미활동, 스터디",evening,indoor,value,F,ISTJ
801,37.46643526741197,127.12224331552572,"스터디, 취미활동, 맛집",night,indoor,medium,F,ESFP
802,37.48930362756871,126.8131791472982,"스터디, 소셜",morning,outdoor,medium,M,INFP
803,37.62680127253223,126.98092561402052,"스터디, 소셜, 취미활동, 문화예술",evening,indoor,medium,F,ENTP
804,37.687707252791895,127.04536073860886,"카페, 문화예술, 소셜",night,indoor,value,F,ESFJ
805,37.67548551061399,126.96321618464113,"문화예술, 스포츠",evening,indoor,medium,M,ISTJ
806,37.63186417323906,126.99674712876688,"취미활동, 소셜, 카페, 문화예술",afternoon,outdoor,value,F,ESTJ
807,37.683536734623466,126.91306694421648,"문화예술, 카페, 맛집",afternoon,indoor,medium,F,INFJ
808,37.69523566514788,127.09450157918418,"소셜, 스터디, 문화예술, 스포츠",afternoon,outdoor,low,F,ESTP
809,37.66736023922054,127.00226254297208,"스터디, 취미활동, 소셜, 카페",morning,outdoor,medium,M,INFJ
810,37.55255822953208,126.92738078672232,"스포츠, 취미활동",afternoon,indoor,medium,M,ESFJ
811,37.53155240500969,127.04440936461675,"스터디, 카페, 스포츠",morning,outdoor,value,N,INFJ
812,37.64232178796021,126.94255619971996,"맛집, 스포츠, 취미활동",night,indoor,premium,F,INTJ
813,37.52286827817876,127.112033609494,"카페, 스터디, 취미활동",morning,indoor,value,M,INTJ
814,37.581521376031326,127.02395621273833,"카페, 취미활동, 문화예술, 스터디",morning,outdoor,medium,F,ENFP
815,37.67973319351321,127.1789227596948,"맛집, 취미활동, 소셜, 스터디",night,outdoor,high,F,ESFJ
816,37.47582975798535,126.962654610754,"문화예술, 스터디, 맛집",evening,indoor,high,F,ENFP
817,37.43222429763087,126.840465524607,"맛집, 취미활동, 카페",evening,outdoor,high,F,ESFJ
818,37.47655466863227,127.1433881010393,"소셜, 취미활동, 맛집",afternoon,indoor,high,M,ESTP
