user_id,meeting_id,rating,search_vibe
437,443,2.2,여유로운
437,469,5.0,진지한
437,356,1.8,에너지 넘치는
438,92,4.0,여유로운
438,215,4.0,여유로운
438,126,4.5,즐거운
438,306,2.9,건강한
438,385,3.3,즐거운
438,451,3.1,건강한
438,355,1.9,힐링
439,343,3.2,진지한
439,307,4.5,여유로운
439,204,5.0,활기찬
440,210,2.5,힐링
440,193,5.0,감성적인
440,73,3.2,감성적인
440,380,3.6,여유로운
441,246,3.5,감성적인
441,105,3.2,여유로운
441,420,5.0,건강한
441,232,3.5,감성적인
441,399,3.6,즐거운
442,438,2.7,힐링
442,319,5.0,감성적인
442,364,3.7,배움
442,419,3.1,여유로운
442,294,2.6,힐링
443,373,2.9,감성적인
443,383,4.4,활기찬
443,218,5.0,감성적인
444,69,3.8,창의적인
444,54,5.0,힐링
444,84,3.1,감성적인
444,57,2.9,활기찬
444,491,3.6,진지한
445,387,2.7,창의적인
445,251,4.2,즐거운
445,189,3.3,감성적인
445,180,3.4,배움
445,338,3.2,감성적인
445,336,4.0,에너지 넘치는
446,490,3.2,여유로운
446,155,5.0,활기찬
446,42,2.8,에너지 넘치는
446,3,3.5,진지한
446,388,3.8,진지한
446,111,3.5,에너지 넘치는
447,357,4.7,감성적인
447,169,3.9,활기찬
447,428,4.1,건강한
447,452,5.0,창의적인
447,75,4.4,즐거운
447,206,4.2,즐거운
447,192,4.8,여유로운
448,236,3.5,힐링
448,51,4.3,창의적인
448,173,2.9,창의적인
448,233,5.0,창의적인
448,283,4.7,감성적인
448,67,4.2,활기찬
448,409,2.9,즐거운
449,253,1.0,즐거운
449,257,2.3,활기찬
449,55,2.4,활기찬
449,203,3.2,즐거운
449,312,4.8,창의적인
449,493,2.9,여유로운
449,482,3.6,창의적인
450,61,5.0,즐거운
450,447,3.5,감성적인
450,407,3.4,진지한
451,233,3.2,창의적인
451,419,3.5,여유로운
451,319,4.0,감성적인
451,495,3.6,힐링
451,469,2.2,진지한
452,346,4.3,즐거운
452,432,1.0,진지한
452,457,3.9,즐거운
453,274,3.7,여유로운
453,362,4.1,즐거운
453,235,1.2,진지한
453,484,3.5,여유로운
454,186,4.7,활기찬
454,439,4.1,여유로운
454,86,4.3,힐링
454,280,3.8,여유로운
454,14,4.4,창의적인
454,96,4.1,활기찬
454,358,5.0,활기찬
455,249,5.0,여유로운
455,35,3.0,여유로운
455,4,5.0,여유로운
455,248,4.1,여유로운
456,475,4.1,여유로운
456,341,3.5,진지한
456,414,2.6,즐거운
457,145,3.2,활기찬
457,117,4.6,활기찬
457,128,3.8,창의적인
457,493,3.5,여유로운
457,278,3.3,여유로운
457,341,1.4,진지한
457,374,3.9,활기찬
458,172,2.6,창의적인
458,168,4.0,여유로운
458,309,4.8,힐링
458,75,4.3,즐거운
458,275,2.9,여유로운
459,277,2.7,즐거운
459,458,5.0,활기찬
459,29,4.5,감성적인
459,404,4.2,창의적인
459,304,3.3,활기찬
459,159,4.0,여유로운
460,118,3.0,진지한
460,482,2.6,힐링
460,258,2.5,즐거운
460,450,4.4,즐거운
460,406,1.7,진지한
460,488,1.8,여유로운
460,308,4.2,활기찬
461,84,3.8,감성적인
461,391,2.3,즐거운
461,333,3.4,힐링
461,219,2.8,여유로운
461,173,4.3,창의적인
462,410,3.1,여유로운
462,495,3.3,여유로운
462,87,4.2,힐링
462,192,4.0,진지한
463,272,3.5,여유로운
463,357,4.0,감성적인
463,334,4.6,여유로운
463,39,3.6,즐거운
463,378,2.2,건강한
463,122,5.0,활기찬
463,369,3.6,진지한
464,320,3.2,감성적인
464,447,3.5,감성적인
464,248,3.7,여유로운
464,475,3.9,여유로운
464,100,2.6,활기찬
464,351,2.8,진지한
465,159,3.8,즐거운
465,371,3.3,여유로운
465,43,4.0,감성적인
465,3,2.9,진지한
465,151,4.2,감성적인
466,20,1.4,진지한
466,303,3.5,에너지 넘치는
466,383,2.9,활기찬
466,336,4.3,에너지 넘치는
466,218,3.3,배움
467,97,4.5,즐거운
467,478,2.2,여유로운
467,450,3.1,즐거운
467,322,4.6,창의적인
467,137,5.0,여유로운
467,153,3.5,감성적인
467,370,5.0,활기찬
468,441,5.0,창의적인
468,89,4.8,진지한
468,147,2.8,힐링
468,82,2.5,에너지 넘치는
469,125,3.0,창의적인
469,184,1.5,즐거운
469,242,1.0,감성적인
469,482,2.9,창의적인
469,319,4.2,감성적인
469,420,2.4,창의적인
469,346,2.6,즐거운
470,449,4.9,감성적인
470,483,3.4,여유로운
470,259,2.4,창의적인
470,439,2.5,여유로운
470,88,3.0,즐거운
470,86,3.9,힐링
471,96,5.0,활기찬
471,434,4.1,힐링
471,160,3.2,창의적인
471,207,3.9,활기찬
471,467,3.4,여유로운
471,69,4.7,창의적인
472,29,4.2,감성적인
472,248,2.7,여유로운
472,7,3.4,여유로운
473,468,3.4,창의적인
473,251,3.3,즐거운
473,178,3.0,힐링
474,407,3.3,진지한
474,408,2.1,감성적인
474,357,2.4,감성적인
474,278,2.6,여유로운
475,27,4.6,힐링
475,454,4.0,힐링
475,466,3.4,진지한
475,453,3.5,진지한
475,37,3.2,힐링
476,215,3.8,여유로운
476,121,4.9,배움
476,401,3.6,활기찬
476,252,2.1,배움
477,53,2.4,창의적인
477,488,3.9,여유로운
477,239,1.8,힐링
477,382,4.4,배움
478,185,1.9,창의적인
478,401,4.7,활기찬
478,329,4.0,힐링
478,351,2.7,진지한
478,51,1.8,창의적인
478,123,3.3,진지한
478,84,4.0,감성적인
479,185,4.2,즐거운
479,390,2.7,즐거운
479,66,2.9,창의적인
480,321,2.5,에너지 넘치는
480,44,2.7,여유로운
480,481,2.2,감성적인
480,101,2.8,여유로운
480,127,5.0,감성적인
481,65,3.0,여유로운
481,48,3.5,진지한
481,190,2.5,활기찬
482,286,3.6,즐거운
482,111,2.5,에너지 넘치는
482,313,3.1,힐링
482,335,4.0,힐링
482,446,3.2,활기찬
482,449,5.0,감성적인
482,289,3.6,진지한
483,78,2.5,힐링
483,422,4.2,진지한
483,470,1.0,힐링
483,380,2.4,여유로운
483,119,3.3,즐거운
483,306,3.2,감성적인
484,78,3.9,즐거운
484,22,2.7,여유로운
484,472,2.8,감성적인
484,98,2.7,활기찬
484,34,3.2,즐거운
484,115,3.9,즐거운
485,411,3.3,활기찬
485,183,5.0,진지한
485,107,2.6,여유로운
486,72,2.8,건강한
486,117,2.6,활기찬
486,437,4.1,창의적인
486,50,3.7,건강한
487,485,3.3,즐거운
487,120,3.9,여유로운
487,232,4.5,여유로운
487,495,3.4,여유로운
488,85,3.2,에너지 넘치는
488,449,4.2,감성적인
488,411,3.0,활기찬
488,95,4.1,진지한
488,22,3.6,여유로운
488,124,4.0,힐링
488,278,2.3,즐거운
489,370,2.8,활기찬
489,333,3.7,힐링
489,259,4.4,창의적인
489,424,1.0,여유로운
490,274,3.6,여유로운
490,363,4.1,진지한
490,75,3.9,즐거운
490,295,2.8,감성적인
490,326,2.7,창의적인
490,211,3.6,여유로운
491,32,2.7,여유로운
491,270,3.9,배움
491,131,4.7,여유로운
491,249,2.7,여유로운
491,68,3.1,진지한
491,44,3.6,힐링
492,153,4.0,여유로운
492,30,5.0,여유로운
492,142,4.4,여유로운
492,487,3.1,에너지 넘치는
492,450,4.3,배움
493,120,3.8,여유로운
493,316,3.8,즐거운
493,354,2.8,여유로운
493,175,4.0,여유로운
493,305,4.5,즐거운
494,405,4.0,창의적인
494,365,3.4,힐링
494,281,4.8,힐링
494,78,3.0,감성적인
494,220,2.7,힐링
494,429,5.0,힐링
494,395,2.9,힐링
495,119,3.0,진지한
495,428,4.1,진지한
495,459,3.1,활기찬
495,251,3.6,즐거운
496,400,4.6,힐링
496,418,3.9,즐거운
496,64,3.2,즐거운
497,211,4.1,여유로운
497,295,2.8,감성적인
497,241,4.2,에너지 넘치는
497,121,3.5,즐거운
498,176,3.0,힐링
498,24,1.4,진지한
498,382,3.1,힐링
498,215,4.0,여유로운
498,500,3.8,즐거운
499,194,2.6,진지한
499,495,5.0,여유로운
499,173,3.5,감성적인
499,378,2.0,진지한
500,449,2.1,감성적인
500,32,3.1,여유로운
500,415,3.5,활기찬
501,177,4.0,여유로운
501,343,3.9,진지한
501,345,2.9,배움
501,86,3.4,힐링
501,117,2.6,활기찬
501,259,2.2,창의적인
501,14,3.7,창의적인
502,199,2.5,활기찬
502,83,4.5,에너지 넘치는
502,292,3.2,감성적인
502,356,4.3,에너지 넘치는
502,491,4.5,진지한
503,27,4.4,감성적인
503,253,2.6,즐거운
503,248,2.6,즐거운
503,117,2.2,활기찬
503,467,5.0,여유로운
504,40,2.6,여유로운
504,347,3.0,힐링
504,25,5.0,창의적인
504,284,3.6,즐거운
504,80,5.0,에너지 넘치는
504,394,4.8,활기찬
505,491,4.3,건강한
505,369,3.1,진지한
505,132,1.5,힐링
505,28,2.9,힐링
506,364,3.4,진지한
506,156,1.8,즐거운
506,246,3.8,감성적인
507,317,3.0,활기찬
507,230,2.3,즐거운
507,482,2.1,창의적인
508,163,3.9,배움
508,4,4.6,여유로운
508,125,2.4,즐거운
508,53,3.4,창의적인
508,240,3.3,힐링
509,437,3.5,창의적인
509,372,3.1,진지한
509,491,3.2,진지한
510,194,5.0,진지한
510,99,4.6,여유로운
510,77,3.1,진지한
510,66,4.2,창의적인
510,351,3.8,진지한
510,396,3.8,창의적인
510,298,3.0,즐거운
511,202,4.4,여유로운
511,120,5.0,여유로운
511,150,2.5,진지한
511,249,3.5,여유로운
511,223,2.5,활기찬
512,483,3.8,여유로운
512,368,2.3,감성적인
512,370,4.1,활기찬
512,413,3.2,진지한
512,326,3.9,창의적인
512,10,3.7,창의적인
513,215,4.0,여유로운
513,321,3.5,에너지 넘치는
513,180,2.4,힐링
513,419,2.4,여유로운
514,149,2.7,감성적인
514,415,1.9,활기찬
514,134,3.1,힐링
514,427,3.3,감성적인
514,274,3.4,여유로운
515,419,4.3,여유로운
515,236,2.6,힐링
515,268,3.6,힐링
515,210,3.8,힐링
515,47,4.3,감성적인
515,282,1.9,힐링
516,206,2.1,즐거운
516,120,5.0,여유로운
516,301,4.5,진지한
516,217,1.9,진지한
516,308,4.1,활기찬
517,401,3.7,활기찬
517,388,5.0,활기찬
517,25,5.0,진지한
517,6,5.0,감성적인
517,169,3.1,활기찬
518,414,4.3,활기찬
518,160,4.9,창의적인
518,230,4.6,여유로운
518,167,3.0,활기찬
518,4,5.0,여유로운
518,297,2.1,활기찬
518,453,4.8,진지한
519,121,3.5,즐거운
519,203,3.8,즐거운
519,229,4.2,활기찬
520,266,2.7,여유로운
520,306,3.1,감성적인
520,463,3.8,에너지 넘치는
520,411,4.0,활기찬
520,163,2.9,진지한
520,111,4.1,활기찬
521,116,4.8,활기찬
521,334,4.3,여유로운
521,76,3.1,감성적인
521,401,3.8,활기찬
522,219,2.7,여유로운
522,471,2.4,진지한
522,194,3.3,진지한
523,436,1.5,활기찬
523,225,3.7,에너지 넘치는
523,58,2.8,진지한
523,25,5.0,창의적인
523,238,2.9,진지한
523,465,3.8,활기찬
523,268,5.0,여유로운
524,280,3.3,진지한
524,414,3.1,즐거운
524,402,1.9,에너지 넘치는
524,453,3.8,여유로운
524,373,3.2,감성적인
524,370,2.6,활기찬
524,423,3.4,여유로운
525,330,4.2,감성적인
525,247,2.9,진지한
525,399,3.3,창의적인
525,86,3.4,힐링
525,242,3.3,감성적인
525,76,1.0,감성적인
525,289,2.3,즐거운
526,86,2.4,힐링
526,107,3.3,여유로운
526,121,1.7,즐거운
526,41,5.0,즐거운
526,127,3.9,감성적인
527,144,2.3,진지한
527,12,2.3,여유로운
527,249,4.6,여유로운
527,119,5.0,진지한
528,300,2.7,감성적인
528,309,1.7,힐링
528,244,4.6,감성적인
528,436,5.0,활기찬
529,385,3.8,즐거운
529,40,2.0,여유로운
529,450,1.6,즐거운
529,167,4.4,진지한
529,349,3.4,활기찬
530,9,2.8,여유로운
530,1,1.9,창의적인
530,145,3.5,활기찬
530,451,4.3,즐거운
531,100,2.3,활기찬
531,215,5.0,여유로운
531,447,2.9,활기찬
531,475,2.3,건강한
531,58,4.2,창의적인
532,441,4.3,창의적인
532,466,3.9,진지한
532,418,5.0,즐거운
532,214,4.5,에너지 넘치는
532,316,4.4,감성적인
532,37,3.7,창의적인
532,169,3.1,활기찬
533,122,2.7,활기찬
533,7,3.7,여유로운
533,9,2.2,여유로운
533,388,3.7,활기찬
533,83,3.5,에너지 넘치는
533,393,5.0,여유로운
534,144,2.4,건강한
534,140,3.0,힐링
534,69,3.8,창의적인
534,429,3.9,힐링
534,405,3.6,창의적인
534,150,3.0,진지한
535,310,4.2,즐거운
535,407,4.1,진지한
535,4,4.8,여유로운
535,261,5.0,즐거운
535,27,2.4,힐링
535,457,4.9,즐거운
535,259,3.9,창의적인
536,186,3.8,활기찬
536,394,3.7,활기찬
536,275,4.2,여유로운
536,446,4.0,배움
536,55,3.0,활기찬
536,258,3.2,건강한
536,216,2.2,감성적인
537,304,4.0,활기찬
537,454,3.7,힐링
537,85,3.9,에너지 넘치는
537,327,4.0,즐거운
537,55,3.6,활기찬
537,347,4.3,힐링
537,119,3.2,진지한
538,41,3.8,건강한
538,13,2.1,여유로운
538,218,4.5,여유로운
538,435,3.3,여유로운
538,36,3.7,건강한
539,193,2.9,감성적인
539,496,5.0,감성적인
539,458,2.3,활기찬
539,323,3.9,힐링
540,89,3.7,진지한
540,118,3.3,진지한
540,121,3.7,즐거운
540,82,4.3,에너지 넘치는
541,246,2.5,감성적인
541,448,4.3,진지한
541,147,2.8,힐링
541,401,5.0,활기찬
542,278,4.4,힐링
542,135,2.6,여유로운
542,366,4.7,창의적인
542,206,4.2,힐링
542,17,4.8,감성적인
542,163,3.9,즐거운
542,224,2.9,감성적인
543,138,3.1,진지한
543,267,4.7,에너지 넘치는
543,184,1.7,배움
544,404,3.8,창의적인
544,332,5.0,에너지 넘치는
544,9,1.7,배움
545,451,4.5,즐거운
545,496,2.5,즐거운
545,154,3.6,여유로운
545,274,3.0,여유로운
545,199,2.6,활기찬
545,201,3.8,여유로운
545,90,3.2,창의적인
546,65,3.4,여유로운
546,452,5.0,창의적인
546,422,3.6,진지한
547,387,1.6,여유로운
547,466,4.3,진지한
547,132,3.9,힐링
547,405,5.0,창의적인
547,64,3.1,즐거운
547,327,3.6,즐거운
548,273,3.8,창의적인
548,58,2.3,창의적인
548,350,3.8,힐링
548,310,4.0,즐거운
548,227,2.5,여유로운
549,484,2.6,여유로운
549,392,3.6,창의적인
549,105,3.7,여유로운
549,82,3.8,에너지 넘치는
549,204,2.9,활기찬
550,309,3.3,힐링
550,106,2.7,힐링
550,229,2.4,감성적인
551,96,4.2,활기찬
551,406,5.0,진지한
551,168,1.5,여유로운
552,311,2.9,활기찬
552,421,3.5,진지한
552,178,2.6,힐링
552,356,4.9,에너지 넘치는
552,198,3.8,감성적인
552,98,1.0,활기찬
552,190,3.6,활기찬
553,168,4.1,여유로운
553,353,3.3,힐링
553,404,3.9,건강한
553,300,3.2,감성적인
553,375,3.4,여유로운
553,184,4.6,즐거운
554,95,3.6,진지한
554,346,5.0,즐거운
554,115,2.4,즐거운
554,440,5.0,힐링
554,54,3.2,힐링
555,54,3.4,힐링
555,372,2.0,진지한
555,327,3.0,즐거운
555,466,3.9,진지한
555,184,4.4,즐거운
555,434,2.7,창의적인
556,481,4.8,활기찬
556,393,3.0,여유로운
556,183,5.0,활기찬
556,254,2.0,진지한
556,273,2.9,창의적인
556,155,3.7,활기찬
557,9,3.7,여유로운
557,122,2.7,힐링
557,182,5.0,진지한
557,480,3.0,창의적인
557,94,2.7,여유로운
558,432,2.2,진지한
558,164,3.5,힐링
558,174,1.9,진지한
558,13,3.0,여유로운
558,342,3.2,여유로운
558,202,2.2,여유로운
559,122,4.7,힐링
559,20,4.2,진지한
559,47,2.9,건강한
559,294,3.1,힐링
559,471,2.5,즐거운
560,58,4.2,창의적인
560,355,2.2,배움
560,97,3.0,즐거운
561,183,1.9,진지한
561,349,3.1,활기찬
561,179,3.0,즐거운
561,467,2.8,건강한
562,63,4.1,창의적인
562,233,3.0,여유로운
562,10,4.4,창의적인
562,80,2.5,에너지 넘치는
562,377,1.8,감성적인
563,411,4.5,활기찬
563,92,4.1,여유로운
563,161,3.2,여유로운
563,282,3.8,힐링
563,165,3.3,활기찬
563,378,4.7,여유로운
563,469,4.3,배움
564,398,2.1,진지한
564,168,2.8,여유로운
564,328,3.5,활기찬
564,185,2.6,창의적인
565,180,2.6,감성적인
565,476,2.4,창의적인
565,50,2.3,즐거운
565,220,4.2,건강한
565,221,2.5,힐링
566,415,2.6,활기찬
566,306,4.8,감성적인
566,386,4.7,건강한
566,39,3.1,즐거운
567,395,3.0,진지한
567,44,5.0,여유로운
567,411,3.8,활기찬
567,224,4.1,여유로운
568,453,5.0,진지한
568,178,3.7,힐링
568,332,2.0,에너지 넘치는
568,380,4.2,여유로운
568,46,4.1,즐거운
569,331,2.9,활기찬
569,236,2.9,힐링
569,417,5.0,힐링
569,264,2.1,활기찬
570,140,3.3,힐링
570,393,3.5,여유로운
570,307,2.9,여유로운
571,149,4.3,진지한
571,273,4.6,창의적인
571,324,2.6,여유로운
572,311,4.0,활기찬
572,111,1.4,에너지 넘치는
572,192,4.3,여유로운
572,51,5.0,창의적인
572,454,4.1,힐링
572,85,2.8,에너지 넘치는
572,143,2.6,감성적인
573,203,3.0,즐거운
573,10,3.9,창의적인
573,169,2.3,활기찬
573,85,2.4,여유로운
573,313,4.2,힐링
573,355,4.9,건강한
574,20,4.1,여유로운
574,51,3.1,창의적인
574,261,2.9,여유로운
574,104,2.7,즐거운
575,436,3.7,활기찬
575,10,3.6,창의적인
575,84,2.6,감성적인
575,215,2.0,여유로운
576,462,3.4,에너지 넘치는
576,173,3.6,창의적인
576,448,2.5,여유로운
576,286,2.2,감성적인
576,293,3.1,힐링
576,482,4.5,창의적인
576,276,5.0,감성적인
577,120,1.5,여유로운
577,317,2.4,활기찬
577,418,3.5,힐링
577,453,4.5,배움
577,329,3.3,힐링
577,310,1.7,즐거운
577,401,4.6,활기찬
578,456,4.8,진지한
578,41,3.1,즐거운
578,360,1.9,창의적인
579,240,4.0,감성적인
579,32,3.7,여유로운
579,179,4.7,활기찬
579,169,5.0,활기찬
579,215,2.5,진지한
580,226,4.0,활기찬
580,97,3.5,여유로운
580,42,3.9,에너지 넘치는
580,390,2.2,감성적인
580,303,4.4,에너지 넘치는
580,113,3.1,진지한
581,372,3.9,진지한
581,350,3.8,힐링
581,196,2.5,배움
581,288,3.8,건강한
581,435,3.7,여유로운
581,432,2.0,건강한
582,171,2.7,진지한
582,213,2.9,건강한
582,150,4.6,배움
582,392,3.8,창의적인
583,384,5.0,창의적인
583,167,1.8,활기찬
583,105,4.1,여유로운
583,334,4.6,여유로운
583,408,3.5,감성적인
583,271,2.7,건강한
584,354,2.6,여유로운
584,164,3.8,감성적인
584,404,3.9,활기찬
584,41,3.7,즐거운
584,251,1.1,즐거운
585,146,2.4,활기찬
585,41,3.0,즐거운
585,155,3.3,활기찬
585,133,3.0,감성적인
585,31,2.7,활기찬
585,91,1.8,힐링
585,362,2.9,즐거운
586,407,3.5,진지한
586,325,2.8,진지한
586,105,2.7,여유로운
586,428,2.8,진지한
586,360,4.0,창의적인
587,453,4.5,진지한
587,166,4.2,활기찬
587,231,3.1,즐거운
587,41,4.3,즐거운
587,53,2.8,감성적인
588,381,2.4,창의적인
588,264,2.4,활기찬
588,192,2.7,여유로운
588,160,4.2,창의적인
589,333,3.3,여유로운
589,417,2.6,힐링
589,284,2.7,즐거운
589,85,3.6,에너지 넘치는
590,271,4.1,즐거운
590,479,4.5,건강한
590,368,2.2,감성적인
590,480,2.1,창의적인
590,199,3.6,즐거운
590,466,4.3,진지한
590,317,5.0,활기찬
591,415,2.7,활기찬
591,283,3.0,감성적인
591,351,3.5,진지한
591,228,3.3,여유로운
591,488,4.1,여유로운
591,54,5.0,배움
591,496,5.0,활기찬
592,396,4.8,즐거운
592,143,5.0,여유로운
592,154,3.9,여유로운
592,256,2.9,힐링
592,371,2.8,활기찬
593,463,1.2,에너지 넘치는
593,395,3.6,힐링
593,408,3.0,감성적인
593,67,3.7,감성적인
594,13,4.1,여유로운
594,460,3.3,활기찬
594,389,2.1,진지한
594,59,3.2,힐링
594,444,3.8,감성적인
594,305,5.0,즐거운
594,120,3.3,여유로운
595,299,5.0,감성적인
595,395,4.1,힐링
595,471,3.7,진지한
596,62,2.1,즐거운
596,97,3.4,즐거운
596,93,3.1,감성적인
597,33,2.2,활기찬
597,104,3.3,건강한
597,63,4.3,창의적인
597,57,2.5,활기찬
597,19,4.2,감성적인
597,337,4.8,에너지 넘치는
598,461,3.1,여유로운
598,25,3.8,배움
598,83,1.9,에너지 넘치는
598,282,3.9,힐링
598,133,3.0,활기찬
598,353,3.4,힐링
598,254,2.7,진지한
599,104,3.3,여유로운
599,60,2.8,건강한
599,225,4.5,에너지 넘치는
599,293,4.0,힐링
599,499,4.6,배움
599,190,4.4,힐링
599,21,4.7,진지한
600,228,4.8,즐거운
600,307,3.8,여유로운
600,380,4.3,여유로운
600,305,3.8,즐거운
601,251,3.2,즐거운
601,42,3.7,에너지 넘치는
601,400,2.9,활기찬
602,380,2.9,여유로운
602,99,3.5,여유로운
602,173,2.8,진지한
603,411,4.4,힐링
603,1,4.0,창의적인
603,468,3.1,창의적인
603,13,3.5,배움
603,227,5.0,여유로운
604,253,4.0,감성적인
604,260,2.7,여유로운
604,331,4.0,활기찬
604,209,2.3,활기찬
605,334,3.4,여유로운
605,410,3.7,여유로운
605,69,4.3,창의적인
606,337,4.3,에너지 넘치는
606,160,5.0,즐거운
606,378,2.2,진지한
606,37,1.0,감성적인
606,71,3.6,감성적인
607,176,1.3,힐링
607,109,1.9,진지한
607,421,3.3,진지한
607,200,2.8,진지한
608,29,4.0,감성적인
608,375,3.5,여유로운
608,199,3.9,활기찬
608,162,2.2,배움
608,143,2.6,활기찬
608,386,1.0,건강한
608,289,3.8,진지한
609,114,2.7,진지한
609,337,2.4,에너지 넘치는
609,93,2.1,감성적인
609,448,2.9,여유로운
609,412,2.1,즐거운
609,19,4.1,감성적인
610,272,3.2,여유로운
610,4,3.5,여유로운
610,470,3.6,힐링
610,178,2.7,힐링
610,435,3.8,여유로운
610,46,4.0,즐거운
610,376,4.0,감성적인
611,460,3.4,활기찬
611,397,2.9,창의적인
611,447,2.6,감성적인
611,280,3.6,진지한
611,348,2.6,활기찬
612,347,3.6,힐링
612,331,4.3,활기찬
612,420,3.5,진지한
613,116,3.6,활기찬
613,108,4.0,즐거운
613,281,2.4,힐링
613,479,3.2,진지한
613,280,4.2,즐거운
614,24,2.6,진지한
614,427,2.6,배움
614,411,3.9,건강한
615,114,4.1,진지한
615,399,3.8,창의적인
615,287,3.4,창의적인
615,292,2.7,감성적인
615,123,2.5,진지한
615,498,2.0,여유로운
615,390,3.7,감성적인
616,99,3.7,여유로운
616,363,2.1,건강한
616,221,3.3,건강한
616,439,3.7,즐거운
616,133,3.7,활기찬
616,146,3.1,활기찬
616,249,2.6,여유로운
617,1,3.9,창의적인
617,248,3.8,여유로운
617,54,3.9,감성적인
618,179,2.8,즐거운
618,208,4.8,활기찬
618,294,2.0,건강한
618,342,3.7,여유로운
618,201,2.2,여유로운
619,16,2.1,창의적인
619,50,3.1,즐거운
619,341,4.2,진지한
619,9,4.3,활기찬
619,401,3.1,활기찬
619,81,3.9,여유로운
619,340,2.2,진지한
620,183,3.4,진지한
620,226,1.6,활기찬
620,286,3.6,감성적인
620,133,4.8,활기찬
621,339,3.8,진지한
621,176,5.0,힐링
621,201,5.0,여유로운
621,275,3.9,활기찬
622,399,3.0,창의적인
622,56,4.7,창의적인
622,273,3.5,창의적인
622,404,3.1,창의적인
623,51,3.9,창의적인
623,73,3.3,감성적인
623,17,3.9,감성적인
623,209,3.7,여유로운
623,224,4.5,감성적인
624,203,3.9,즐거운
624,421,1.9,진지한
624,148,4.5,즐거운
624,450,3.6,즐거운
624,202,2.4,여유로운
625,22,2.5,여유로운
625,244,4.0,감성적인
625,217,3.2,진지한
625,189,2.3,감성적인
626,79,2.7,활기찬
626,429,3.8,여유로운
626,248,1.4,여유로운
626,420,3.7,여유로운
626,260,1.8,여유로운
626,297,4.7,즐거운
626,330,4.6,힐링
627,333,4.1,진지한
627,426,3.6,힐링
627,189,4.9,감성적인
627,382,3.0,힐링
627,76,4.6,감성적인
627,20,2.9,진지한
628,211,2.8,여유로운
628,326,4.3,여유로운
628,477,4.4,활기찬
628,404,4.6,창의적인
629,5,5.0,여유로운
629,189,3.5,감성적인
629,87,3.0,힐링
629,251,2.0,즐거운
629,78,3.6,활기찬
629,435,4.6,여유로운
629,190,3.9,활기찬
630,343,2.5,진지한
630,242,3.6,감성적인
630,474,2.9,힐링
630,198,3.5,배움
630,280,4.4,진지한
630,207,1.2,건강한
630,156,2.7,창의적인
631,327,4.4,즐거운
631,54,4.2,힐링
631,290,3.2,즐거운
631,352,4.3,즐거운
631,308,4.9,활기찬
632,123,3.1,진지한
632,479,3.6,진지한
632,11,2.4,즐거운
632,230,5.0,즐거운
632,459,2.1,활기찬
632,433,4.5,힐링
632,107,4.9,여유로운
633,440,4.5,힐링
633,445,2.1,여유로운
633,400,3.0,활기찬
633,9,2.2,여유로운
633,484,4.9,여유로운
633,434,2.8,창의적인
633,260,3.4,여유로운
634,270,3.1,창의적인
634,7,4.4,여유로운
634,434,3.2,창의적인
634,190,5.0,활기찬
634,49,3.5,진지한
634,338,5.0,진지한
635,485,2.4,즐거운
635,100,3.4,활기찬
635,152,4.7,에너지 넘치는
635,247,1.4,진지한
635,115,4.0,즐거운
635,306,4.3,감성적인
635,123,1.3,진지한
636,317,5.0,활기찬
636,259,4.8,창의적인
636,476,4.0,창의적인
636,79,2.8,활기찬
636,149,4.7,감성적인
636,131,4.3,감성적인
636,85,3.3,에너지 넘치는
637,197,2.2,창의적인
637,74,4.6,활기찬
637,277,5.0,배움
638,133,5.0,활기찬
638,373,3.1,감성적인
638,334,3.3,여유로운
638,344,2.8,감성적인
638,38,2.3,진지한
638,144,4.3,감성적인
638,341,2.4,진지한
639,201,2.8,여유로운
639,284,4.6,즐거운
639,137,3.1,감성적인
639,366,3.3,창의적인
639,473,3.5,즐거운
640,105,3.5,여유로운
640,242,4.2,힐링
640,191,3.7,여유로운
640,78,2.5,즐거운
640,47,4.5,감성적인
640,48,3.8,여유로운
640,7,4.1,여유로운
641,185,3.1,창의적인
641,421,3.6,진지한
641,163,2.0,즐거운
641,89,3.0,진지한
642,415,4.2,활기찬
642,4,3.6,배움
642,53,3.9,창의적인
642,81,3.7,여유로운
643,21,3.5,진지한
643,460,3.3,활기찬
643,473,3.2,창의적인
643,477,4.8,즐거운
643,331,2.6,활기찬
643,144,4.1,활기찬
643,423,4.1,여유로운
644,14,3.8,창의적인
644,328,4.5,활기찬
644,41,2.6,즐거운
644,49,4.2,진지한
645,182,2.6,진지한
645,492,3.5,창의적인
645,434,3.8,창의적인
645,67,3.9,즐거운
645,220,3.2,즐거운
645,118,2.3,진지한
646,488,2.8,여유로운
646,235,4.0,진지한
646,283,3.5,감성적인
646,121,2.7,즐거운
646,398,4.0,진지한
646,278,4.3,여유로운
646,210,3.2,힐링
647,374,3.7,활기찬
647,377,3.5,감성적인
647,430,3.6,여유로운
647,339,2.5,배움
647,349,1.8,활기찬
647,42,2.7,에너지 넘치는
648,162,3.0,창의적인
648,325,3.1,진지한
648,13,4.5,여유로운
648,109,3.3,진지한
649,24,2.9,진지한
649,70,3.2,활기찬
649,452,3.7,배움
650,351,2.7,진지한
650,482,3.2,창의적인
650,179,3.8,즐거운
650,246,2.4,즐거운
650,344,4.5,여유로운
651,10,5.0,창의적인
